LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Perugia;1/9/2020;"18";"12";"25";"13";"78";"16";"6";"11";"0";"1013";"0";"0";"nebbia "
Perugia;2/9/2020;"19";"14";"26";"14";"77";"18";"6";"11";"0";"1014";"0";"0";""
Perugia;3/9/2020;"21";"14";"28";"15";"73";"19";"9";"18";"0";"1020";"0";"0";""
Perugia;4/9/2020;"22";"14";"29";"14";"64";"19";"14";"24";"0";"1024";"0";"0";""
Perugia;5/9/2020;"22";"14";"30";"13";"61";"20";"7";"17";"0";"1019";"0";"0";""
Perugia;6/9/2020;"22";"15";"30";"15";"66";"20";"8";"17";"0";"1015";"0";"0";""
Perugia;7/9/2020;"22";"15";"29";"14";"65";"20";"8";"21";"0";"1016";"0";"0";""
Perugia;8/9/2020;"24";"18";"29";"15";"60";"20";"19";"30";"0";"1022";"0";"0";""
Perugia;9/9/2020;"24";"17";"32";"16";"62";"20";"7";"13";"0";"1023";"0";"0";""
Perugia;10/9/2020;"24";"18";"30";"17";"69";"20";"8";"15";"0";"1016";"0";"0";""
Perugia;11/9/2020;"24";"17";"30";"15";"63";"19";"11";"24";"0";"1013";"0";"0";""
Perugia;12/9/2020;"24";"16";"31";"14";"56";"21";"15";"26";"0";"1016";"0";"0";""
Perugia;13/9/2020;"25";"17";"32";"15";"56";"20";"15";"28";"0";"1022";"0";"0";""
Perugia;14/9/2020;"25";"19";"31";"14";"51";"21";"20";"30";"0";"1023";"0";"0";""
Perugia;15/9/2020;"24";"17";"31";"15";"58";"20";"14";"26";"0";"1020";"0";"0";""
Perugia;16/9/2020;"23";"16";"31";"14";"62";"21";"9";"17";"0";"1017";"0";"0";""
Perugia;17/9/2020;"23";"16";"30";"14";"64";"21";"12";"22";"0";"1015";"0";"0";""
Perugia;18/9/2020;"23";"18";"29";"15";"60";"21";"19";"30";"0";"1017";"0";"0";""
Perugia;19/9/2020;"22";"17";"29";"14";"61";"19";"10";"21";"0";"1018";"0";"0";""
Perugia;20/9/2020;"21";"16";"30";"16";"76";"20";"9";"22";"0";"1016";"0";"0";""
Perugia;21/9/2020;"19";"17";"25";"18";"92";"20";"8";"22";"0";"1016";"0";"0";"pioggia "
Perugia;22/9/2020;"19";"16";"24";"17";"91";"20";"6";"15";"0";"1015";"0";"0";"pioggia "
Perugia;23/9/2020;"19";"15";"23";"17";"91";"17";"7";"26";"0";"1013";"0";"0";"pioggia nebbia "
Perugia;24/9/2020;"20";"15";"26";"16";"83";"15";"7";"17";"0";"1013";"0";"0";"nebbia "
Perugia;25/9/2020;"18";"11";"25";"15";"86";"18";"16";"41";"0";"1001";"0";"0";"pioggia "
Perugia;26/9/2020;"15";"9";"20";"7";"66";"21";"11";"21";"0";"998";"0";"0";"pioggia "
Perugia;27/9/2020;"10";"8";"12";"10";"97";"21";"11";"24";"0";"1003";"0";"0";"pioggia "
Perugia;28/9/2020;"13";"9";"19";"10";"85";"20";"7";"15";"0";"1009";"0";"0";"pioggia "
Perugia;29/9/2020;"13";"8";"20";"10";"85";"20";"7";"11";"0";"1017";"0";"0";"nebbia "
Perugia;30/9/2020;"16";"10";"22";"12";"83";"20";"5";"11";"0";"1016";"0";"0";""
