LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Perugia;1/7/2021;"24";"15";"31";"12";"50";"19";"11";"24";"0";"1014";"0";"0";""
Perugia;2/7/2021;"24";"16";"31";"13";"54";"18";"10";"21";"0";"1014";"0";"0";""
Perugia;3/7/2021;"25";"17";"33";"14";"55";"20";"10";"26";"0";"1015";"0";"0";""
Perugia;4/7/2021;"25";"19";"30";"15";"55";"22";"13";"24";"0";"1012";"0";"0";""
Perugia;5/7/2021;"26";"18";"32";"15";"55";"19";"9";"17";"0";"1012";"0";"0";""
Perugia;6/7/2021;"27";"17";"35";"14";"51";"20";"8";"18";"0";"1014";"0";"0";""
Perugia;7/7/2021;"28";"19";"37";"15";"49";"20";"9";"21";"0";"1015";"0";"0";""
Perugia;8/7/2021;"27";"20";"37";"16";"54";"21";"13";"30";"0";"1017";"0";"0";"pioggia "
Perugia;9/7/2021;"27";"19";"32";"11";"43";"19";"8";"15";"0";"1017";"0";"0";""
Perugia;10/7/2021;"26";"16";"33";"11";"45";"20";"9";"17";"0";"1015";"0";"0";""
Perugia;11/7/2021;"25";"16";"32";"13";"51";"21";"10";"17";"0";"1014";"0";"0";""
Perugia;12/7/2021;"26";"17";"35";"14";"52";"21";"10";"22";"0";"1014";"0";"0";""
Perugia;13/7/2021;"26";"20";"32";"16";"56";"20";"17";"35";"0";"1009";"0";"0";"pioggia "
Perugia;14/7/2021;"23";"16";"28";"13";"53";"20";"13";"28";"0";"1013";"0";"0";"pioggia "
Perugia;15/7/2021;"23";"13";"30";"12";"55";"20";"10";"26";"0";"1014";"0";"0";""
Perugia;16/7/2021;"21";"17";"27";"15";"73";"20";"7";"21";"0";"1013";"0";"0";"pioggia "
Perugia;17/7/2021;"19";"16";"23";"17";"89";"20";"8";"21";"0";"1010";"0";"0";"pioggia "
Perugia;18/7/2021;"24";"19";"29";"17";"68";"21";"16";"31";"0";"1008";"0";"0";"pioggia "
Perugia;19/7/2021;"25";"19";"30";"15";"56";"19";"19";"33";"0";"1011";"0";"0";""
Perugia;20/7/2021;"26";"17";"34";"13";"50";"20";"9";"17";"0";"1014";"0";"0";""
Perugia;21/7/2021;"26";"18";"35";"14";"53";"18";"9";"28";"0";"1017";"0";"0";""
Perugia;22/7/2021;"27";"19";"36";"14";"51";"18";"9";"17";"0";"1017";"0";"0";""
Perugia;23/7/2021;"26";"18";"35";"15";"53";"19";"10";"21";"0";"1015";"0";"0";""
Perugia;24/7/2021;"27";"18";"36";"14";"49";"20";"10";"24";"0";"1014";"0";"0";""
Perugia;25/7/2021;"28";"21";"34";"12";"41";"19";"11";"33";"0";"1012";"0";"0";"pioggia "
Perugia;26/7/2021;"29";"26";"32";"11";"35";"19";"14";"24";"0";"1014";"0";"0";"pioggia "
Perugia;27/7/2021;"28";"20";"36";"11";"38";"21";"12";"28";"0";"1017";"0";"0";""
Perugia;28/7/2021;"28";"18";"36";"9";"37";"21";"15";"30";"0";"1015";"0";"0";""
Perugia;29/7/2021;"27";"17";"35";"12";"41";"20";"10";"21";"0";"1014";"0";"0";""
Perugia;30/7/2021;"29";"19";"37";"15";"50";"21";"9";"21";"0";"1012";"0";"0";""
Perugia;31/7/2021;"28";"20";"37";"14";"46";"20";"13";"33";"0";"1010";"0";"0";""
