LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Perugia;1/3/2021;"8";"0";"16";"1";"52";"0";"13";"24";"0";"1028";"0";"0";""
Perugia;2/3/2021;"9";"0";"19";"2";"55";"0";"10";"21";"0";"1031";"0";"0";""
Perugia;3/3/2021;"6";"0";"17";"2";"74";"0";"6";"11";"0";"1032";"0";"0";""
Perugia;4/3/2021;"8";"0";"16";"2";"65";"24";"8";"17";"0";"1024";"0";"0";""
Perugia;5/3/2021;"9";"2";"14";"5";"77";"19";"6";"11";"0";"1018";"0";"0";""
Perugia;6/3/2021;"9";"4";"12";"5";"77";"17";"17";"30";"0";"1023";"0";"0";""
Perugia;7/3/2021;"7";"1";"12";"6";"75";"17";"9";"17";"0";"1022";"0";"0";""
Perugia;8/3/2021;"10";"8";"13";"7";"87";"18";"8";"17";"0";"1015";"0";"0";""
Perugia;9/3/2021;"8";"6";"9";"5";"81";"19";"15";"24";"0";"1011";"0";"0";""
Perugia;10/3/2021;"7";"1";"13";"2";"63";"0";"16";"24";"0";"1015";"0";"0";""
Perugia;11/3/2021;"7";"-2";"15";"4";"66";"0";"10";"26";"0";"1021";"0";"0";""
Perugia;12/3/2021;"12";"11";"13";"8";"77";"0";"16";"24";"0";"1016";"0";"0";""
Perugia;13/3/2021;"11";"3";"17";"6";"77";"0";"9";"21";"0";"1015";"0";"0";""
Perugia;14/3/2021;"9";"3";"14";"5";"75";"0";"17";"46";"0";"1010";"0";"0";""
Perugia;15/3/2021;"7";"-1";"14";"2";"66";"0";"8";"18";"0";"1011";"0";"0";""
Perugia;16/3/2021;"7";"1";"14";"2";"59";"0";"11";"28";"0";"1013";"0";"0";""
Perugia;17/3/2021;"5";"-3";"14";"0";"61";"0";"9";"28";"0";"1015";"0";"0";""
Perugia;18/3/2021;"5";"-4";"10";"0";"62";"0";"19";"33";"0";"1015";"0";"0";""
Perugia;19/3/2021;"6";"-2";"11";"0";"54";"0";"18";"31";"0";"1013";"0";"0";""
Perugia;20/3/2021;"7";"3";"11";"0";"48";"0";"23";"33";"0";"1013";"0";"0";""
Perugia;21/3/2021;"5";"2";"8";"0";"56";"0";"26";"42";"0";"1010";"0";"0";""
Perugia;22/3/2021;"8";"1";"12";"0";"49";"0";"24";"42";"0";"1010";"0";"0";""
Perugia;23/3/2021;"6";"1";"10";"0";"45";"0";"25";"44";"0";"1020";"0";"0";""
Perugia;24/3/2021;"7";"-3";"16";"0";"52";"0";"8";"15";"0";"1022";"0";"0";""
Perugia;25/3/2021;"7";"-1";"19";"3";"63";"0";"7";"15";"0";"1022";"0";"0";""
Perugia;26/3/2021;"15";"12";"18";"6";"54";"0";"9";"17";"0";"1024";"0";"0";""
Perugia;27/3/2021;"13";"9";"18";"8";"73";"0";"10";"18";"0";"1026";"0";"0";""
Perugia;28/3/2021;"13";"4";"20";"6";"68";"0";"6";"13";"0";"1030";"0";"0";""
Perugia;29/3/2021;"14";"5";"23";"6";"63";"0";"10";"18";"0";"1031";"0";"0";""
Perugia;30/3/2021;"14";"4";"23";"4";"56";"0";"14";"31";"0";"1029";"0";"0";""
Perugia;31/3/2021;"16";"8";"25";"5";"51";"0";"15";"24";"0";"1024";"0";"0";""
