LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Perugia;1/4/2020;"5";"0";"9";"0";"48";"19";"20";"30";"0";"1018";"0";"0";""
Perugia;2/4/2020;"6";"-3";"14";"0";"52";"20";"7";"18";"0";"1014";"0";"0";""
Perugia;3/4/2020;"8";"-1";"16";"1";"60";"22";"15";"30";"0";"1012";"0";"0";""
Perugia;4/4/2020;"11";"3";"17";"2";"47";"19";"19";"30";"0";"1017";"0";"0";""
Perugia;5/4/2020;"12";"4";"17";"2";"48";"21";"19";"35";"0";"1020";"0";"0";""
Perugia;6/4/2020;"13";"5";"20";"2";"50";"19";"16";"28";"0";"1023";"0";"0";""
Perugia;7/4/2020;"12";"4";"21";"2";"53";"22";"14";"26";"0";"1026";"0";"0";""
Perugia;8/4/2020;"13";"3";"21";"2";"44";"18";"13";"22";"0";"1024";"0";"0";""
Perugia;9/4/2020;"12";"0";"22";"1";"42";"20";"10";"21";"0";"1021";"0";"0";""
Perugia;10/4/2020;"13";"3";"24";"3";"47";"21";"8";"13";"0";"1022";"0";"0";""
Perugia;11/4/2020;"14";"4";"25";"2";"49";"22";"7";"15";"0";"1021";"0";"0";""
Perugia;12/4/2020;"14";"5";"24";"3";"52";"21";"6";"15";"0";"1021";"0";"0";""
Perugia;13/4/2020;"14";"6";"20";"5";"58";"19";"9";"18";"0";"1016";"0";"0";"pioggia "
Perugia;14/4/2020;"13";"8";"18";"7";"69";"18";"9";"24";"0";"1012";"0";"0";"pioggia "
Perugia;15/4/2020;"10";"4";"15";"2";"53";"23";"19";"31";"0";"1022";"0";"0";""
Perugia;16/4/2020;"11";"1";"22";"3";"51";"20";"8";"21";"0";"1022";"0";"0";""
Perugia;17/4/2020;"13";"4";"22";"5";"61";"19";"5";"9";"0";"1020";"0";"0";""
Perugia;18/4/2020;"15";"7";"24";"11";"78";"16";"7";"15";"0";"1018";"0";"0";"nebbia "
Perugia;19/4/2020;"16";"10";"23";"12";"78";"21";"7";"18";"0";"1014";"0";"0";""
Perugia;20/4/2020;"15";"13";"18";"14";"91";"9";"10";"22";"0";"1010";"0";"0";"pioggia "
Perugia;21/4/2020;"13";"12";"14";"10";"82";"16";"22";"30";"0";"1008";"0";"0";"pioggia "
Perugia;22/4/2020;"12";"11";"13";"9";"79";"20";"22";"28";"0";"1013";"0";"0";"pioggia "
Perugia;23/4/2020;"14";"10";"19";"7";"63";"21";"19";"30";"0";"1016";"0";"0";""
Perugia;24/4/2020;"13";"4";"22";"4";"60";"21";"8";"15";"0";"1015";"0";"0";""
Perugia;25/4/2020;"14";"5";"21";"8";"67";"21";"9";"17";"0";"1012";"0";"0";""
Perugia;26/4/2020;"14";"6";"22";"7";"67";"18";"6";"11";"0";"1011";"0";"0";""
Perugia;27/4/2020;"15";"7";"23";"8";"66";"22";"8";"18";"0";"1013";"0";"0";""
Perugia;28/4/2020;"14";"8";"18";"12";"88";"18";"9";"18";"0";"1012";"0";"0";"pioggia temporale "
Perugia;29/4/2020;"15";"12";"21";"12";"82";"16";"12";"31";"0";"1010";"0";"0";"pioggia "
Perugia;30/4/2020;"15";"11";"21";"10";"73";"22";"9";"21";"0";"1013";"0";"0";""
