LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Perugia;1/12/2021;"6";"-1";"13";"6";"92";"18";"10";"22";"0";"1014";"0";"0";""
Perugia;2/12/2021;"10";"5";"13";"9";"95";"18";"9";"17";"0";"1001";"0";"0";"pioggia "
Perugia;3/12/2021;"7";"4";"11";"5";"89";"18";"18";"24";"0";"1006";"0";"0";""
Perugia;4/12/2021;"5";"0";"11";"4";"90";"21";"8";"18";"0";"1011";"0";"0";"pioggia "
Perugia;5/12/2021;"8";"3";"12";"7";"90";"20";"7";"15";"0";"1002";"0";"0";"pioggia "
Perugia;6/12/2021;"5";"1";"9";"2";"86";"21";"16";"26";"0";"1005";"0";"0";""
Perugia;7/12/2021;"2";"-2";"9";"1";"86";"20";"6";"13";"0";"1012";"0";"0";""
Perugia;8/12/2021;"4";"-2";"11";"6";"96";"18";"6";"15";"0";"1006";"0";"0";"pioggia "
Perugia;9/12/2021;"6";"4";"7";"5";"95";"18";"8";"21";"0";"1001";"0";"0";"pioggia "
Perugia;10/12/2021;"5";"1";"6";"4";"98";"16";"8";"21";"0";"1001";"0";"0";"pioggia nebbia "
Perugia;11/12/2021;"7";"3";"8";"4";"81";"19";"17";"28";"0";"1002";"0";"0";"pioggia "
Perugia;12/12/2021;"6";"1";"10";"2";"75";"19";"14";"31";"0";"1019";"0";"0";""
Perugia;13/12/2021;"3";"-2";"10";"2";"84";"20";"6";"13";"0";"1025";"0";"0";""
Perugia;14/12/2021;"5";"-2";"14";"3";"81";"22";"9";"18";"0";"1024";"0";"0";""
Perugia;15/12/2021;"8";"2";"13";"4";"77";"19";"16";"22";"0";"1026";"0";"0";""
Perugia;16/12/2021;"9";"6";"12";"4";"75";"21";"19";"33";"0";"1027";"0";"0";""
Perugia;17/12/2021;"9";"4";"13";"4";"72";"20";"18";"24";"0";"1029";"0";"0";""
Perugia;18/12/2021;"6";"-1";"11";"2";"67";"21";"17";"35";"0";"1029";"0";"0";""
Perugia;19/12/2021;"3";"-2";"10";"1";"80";"20";"6";"18";"0";"1024";"0";"0";""
Perugia;20/12/2021;"5";"-2";"7";"4";"93";"17";"4";"9";"0";"1019";"0";"0";""
Perugia;21/12/2021;"3";"-3";"7";"4";"98";"14";"4";"15";"0";"1022";"0";"0";"nebbia "
Perugia;22/12/2021;"7";"3";"11";"6";"92";"17";"9";"18";"0";"1023";"0";"0";"pioggia "
Perugia;23/12/2021;"3";"-1";"7";"4";"99";"13";"4";"9";"0";"1023";"0";"0";"pioggia "
Perugia;24/12/2021;"12";"9";"13";"10";"91";"22";"16";"26";"0";"1016";"0";"0";"pioggia "
Perugia;25/12/2021;"13";"12";"13";"11";"91";"20";"18";"30";"0";"1009";"0";"0";"pioggia "
Perugia;26/12/2021;"11";"9";"13";"11";"99";"18";"5";"13";"0";"1007";"0";"0";"pioggia "
Perugia;27/12/2021;"10";"9";"13";"10";"97";"14";"4";"9";"0";"1009";"0";"0";"pioggia nebbia "
Perugia;28/12/2021;"10";"9";"12";"10";"100";"14";"8";"15";"0";"1009";"0";"0";"pioggia nebbia "
Perugia;29/12/2021;"11";"7";"14";"11";"97";"17";"4";"11";"0";"1010";"0";"0";"pioggia "
Perugia;30/12/2021;"7";"5";"10";"7";"100";"5";"7";"15";"0";"1018";"0";"0";"nebbia "
Perugia;31/12/2021;"5";"0";"11";"4";"98";"9";"3";"8";"0";"1026";"0";"0";"nebbia "
