LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Perugia;1/2/2021;"8";"6";"10";"8";"98";"0";"5";"11";"0";"999";"0";"0";""
Perugia;2/2/2021;"9";"6";"14";"8";"96";"0";"6";"11";"0";"1011";"0";"0";""
Perugia;3/2/2021;"10";"5";"14";"8";"90";"0";"10";"31";"0";"1016";"0";"0";""
Perugia;4/2/2021;"13";"8";"17";"9";"79";"0";"10";"21";"0";"1018";"0";"0";""
Perugia;5/2/2021;"10";"5";"17";"8";"90";"0";"4";"13";"0";"1017";"0";"0";""
Perugia;6/2/2021;"10";"3";"19";"7";"85";"0";"5";"11";"0";"1012";"0";"0";""
Perugia;7/2/2021;"12";"8";"17";"9";"82";"0";"11";"26";"0";"1001";"0";"0";""
Perugia;8/2/2021;"11";"7";"13";"7";"77";"0";"15";"24";"0";"998";"0";"0";""
Perugia;9/2/2021;"11";"10";"12";"9";"88";"0";"15";"26";"0";"1000";"0";"0";""
Perugia;10/2/2021;"12";"7";"16";"8";"79";"0";"18";"41";"0";"1001";"0";"0";""
Perugia;11/2/2021;"9";"4";"15";"6";"83";"0";"10";"26";"0";"1010";"0";"0";""
Perugia;12/2/2021;"6";"3";"9";"2";"78";"0";"17";"24";"0";"1019";"0";"0";""
Perugia;13/2/2021;"1";"-1";"3";"1";"71";"0";"30";"42";"0";"1022";"0";"0";""
Perugia;14/2/2021;"1";"-1";"4";"0";"54";"0";"23";"41";"0";"1032";"0";"0";""
Perugia;15/2/2021;"2";"-3";"7";"0";"57";"0";"8";"18";"0";"1036";"0";"0";""
Perugia;16/2/2021;"2";"-4";"6";"4";"84";"0";"5";"15";"0";"1029";"0";"0";""
Perugia;17/2/2021;"8";"5";"11";"6";"90";"0";"5";"9";"0";"1023";"0";"0";""
Perugia;18/2/2021;"9";"4";"13";"6";"84";"0";"4";"11";"0";"1024";"0";"0";""
Perugia;19/2/2021;"6";"1";"12";"5";"89";"0";"4";"11";"0";"1026";"0";"0";""
Perugia;20/2/2021;"10";"5";"17";"6";"79";"0";"5";"13";"0";"1026";"0";"0";""
Perugia;21/2/2021;"8";"1";"17";"4";"81";"0";"5";"11";"0";"1026";"0";"0";""
Perugia;22/2/2021;"9";"2";"18";"5";"80";"0";"6";"13";"0";"1029";"0";"0";""
Perugia;23/2/2021;"11";"3";"20";"7";"79";"0";"5";"13";"0";"1034";"0";"0";""
Perugia;24/2/2021;"10";"3";"21";"4";"68";"0";"11";"22";"0";"1033";"0";"0";""
Perugia;25/2/2021;"10";"1";"22";"2";"62";"0";"5";"11";"0";"1031";"0";"0";""
Perugia;26/2/2021;"10";"2";"21";"3";"67";"0";"6";"13";"0";"1027";"0";"0";""
Perugia;27/2/2021;"10";"2";"20";"4";"68";"0";"12";"35";"0";"1023";"0";"0";""
Perugia;28/2/2021;"10";"5";"14";"2";"57";"0";"25";"33";"0";"1027";"0";"0";""
