LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Matera;1/5/2020;"16";"9";"21";"8";"63";"21";"13";"22";"0";"1011";"0";"0";""
Matera;2/5/2020;"14";"10";"20";"11";"80";"21";"15";"26";"0";"1008";"0";"0";"pioggia "
Matera;3/5/2020;"15";"9";"21";"9";"74";"20";"13";"28";"0";"1010";"0";"0";""
Matera;4/5/2020;"13";"8";"18";"5";"62";"21";"20";"28";"0";"1016";"0";"0";""
Matera;5/5/2020;"14";"5";"22";"4";"56";"21";"13";"30";"0";"1016";"0";"0";""
Matera;6/5/2020;"17";"11";"23";"9";"65";"19";"14";"26";"0";"1012";"0";"0";""
Matera;7/5/2020;"13";"9";"17";"7";"59";"16";"25";"35";"0";"1017";"0";"0";""
Matera;8/5/2020;"15";"7";"22";"4";"53";"23";"11";"17";"0";"1020";"0";"0";""
Matera;9/5/2020;"16";"8";"23";"8";"65";"19";"13";"26";"0";"1016";"0";"0";""
Matera;10/5/2020;"14";"11";"17";"13";"91";"6";"22";"33";"0";"1013";"0";"0";"pioggia "
Matera;11/5/2020;"15";"13";"17";"13";"90";"5";"31";"42";"0";"1009";"0";"0";""
Matera;12/5/2020;"18";"10";"25";"8";"58";"15";"12";"22";"0";"1012";"0";"0";"nebbia "
Matera;13/5/2020;"16";"10";"22";"10";"69";"19";"27";"42";"0";"1014";"0";"0";""
Matera;14/5/2020;"18";"15";"24";"10";"60";"17";"36";"55";"0";"1010";"0";"0";""
Matera;15/5/2020;"20";"15";"27";"14";"68";"6";"21";"37";"0";"1012";"0";"0";""
Matera;16/5/2020;"22";"13";"30";"9";"51";"14";"8";"22";"0";"1016";"0";"0";""
Matera;17/5/2020;"21";"13";"29";"12";"61";"20";"8";"15";"0";"1016";"0";"0";""
Matera;18/5/2020;"20";"14";"24";"11";"59";"20";"13";"21";"0";"1016";"0";"0";""
Matera;19/5/2020;"18";"15";"21";"14";"80";"13";"9";"28";"0";"1012";"0";"0";""
Matera;20/5/2020;"17";"13";"24";"12";"75";"8";"9";"22";"0";"1007";"0";"0";"pioggia "
Matera;21/5/2020;"16";"13";"19";"10";"75";"13";"22";"39";"0";"1010";"0";"0";""
Matera;22/5/2020;"16";"11";"20";"7";"53";"20";"24";"39";"0";"1020";"0";"0";""
Matera;23/5/2020;"19";"10";"27";"4";"42";"21";"11";"21";"0";"1023";"0";"0";""
Matera;24/5/2020;"21";"15";"27";"12";"61";"21";"15";"24";"0";"1021";"0";"0";""
Matera;25/5/2020;"17";"13";"20";"9";"57";"16";"24";"35";"0";"1022";"0";"0";""
Matera;26/5/2020;"16";"13";"19";"7";"57";"20";"28";"39";"0";"1021";"0";"0";""
Matera;27/5/2020;"15";"11";"18";"7";"62";"21";"25";"41";"0";"1022";"0";"0";"pioggia "
Matera;28/5/2020;"15";"11";"20";"6";"57";"17";"20";"28";"0";"1021";"0";"0";""
Matera;29/5/2020;"17";"11";"21";"6";"52";"21";"16";"24";"0";"1017";"0";"0";""
Matera;30/5/2020;"14";"11";"17";"12";"89";"8";"9";"26";"0";"1015";"0";"0";"pioggia temporale "
Matera;31/5/2020;"14";"11";"18";"10";"77";"14";"12";"21";"0";"1014";"0";"0";""
