LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Matera;1/3/2020;"10";"7";"14";"9";"90";"5";"25";"42";"0";"1013";"0";"0";"nebbia "
Matera;2/3/2020;"13";"8";"17";"8";"77";"10";"25";"42";"0";"1008";"0";"0";""
Matera;3/3/2020;"12";"9";"14";"7";"73";"13";"17";"28";"0";"1003";"0";"0";"pioggia "
Matera;4/3/2020;"8";"2";"13";"3";"75";"19";"9";"21";"0";"1006";"0";"0";""
Matera;5/3/2020;"9";"6";"13";"5";"76";"17";"16";"24";"0";"1009";"0";"0";""
Matera;6/3/2020;"11";"8";"15";"8";"82";"15";"23";"35";"0";"1004";"0";"0";"pioggia "
Matera;7/3/2020;"8";"4";"13";"5";"82";"14";"9";"21";"0";"1006";"0";"0";"pioggia "
Matera;8/3/2020;"8";"5";"10";"5";"80";"13";"19";"35";"0";"1012";"0";"0";"pioggia "
Matera;9/3/2020;"7";"3";"12";"2";"70";"18";"13";"18";"0";"1011";"0";"0";""
Matera;10/3/2020;"8";"5";"12";"4";"76";"21";"15";"24";"0";"1013";"0";"0";""
Matera;11/3/2020;"9";"2";"14";"2";"61";"21";"9";"15";"0";"1018";"0";"0";""
Matera;12/3/2020;"12";"3";"21";"3";"60";"22";"7";"18";"0";"1019";"0";"0";""
Matera;13/3/2020;"12";"5";"19";"5";"64";"20";"7";"15";"0";"1014";"0";"0";""
Matera;14/3/2020;"12";"6";"20";"8";"76";"18";"7";"13";"0";"1013";"0";"0";"pioggia "
Matera;15/3/2020;"10";"7";"13";"6";"74";"17";"20";"28";"0";"1016";"0";"0";""
Matera;16/3/2020;"10";"5";"15";"5";"72";"17";"14";"22";"0";"1023";"0";"0";""
Matera;17/3/2020;"9";"2";"16";"4";"77";"20";"7";"17";"0";"1028";"0";"0";""
Matera;18/3/2020;"9";"4";"15";"6";"80";"17";"14";"24";"0";"1025";"0";"0";""
Matera;19/3/2020;"10";"5";"17";"6";"77";"17";"8";"15";"0";"1023";"0";"0";"nebbia "
Matera;20/3/2020;"10";"2";"19";"4";"64";"14";"6";"18";"0";"1021";"0";"0";"nebbia "
Matera;21/3/2020;"10";"3";"15";"6";"78";"10";"18";"31";"0";"1015";"0";"0";"nebbia "
Matera;22/3/2020;"12";"9";"16";"8";"80";"5";"9";"21";"0";"1012";"0";"0";""
Matera;23/3/2020;"7";"3";"10";"6";"53";"14";"30";"41";"0";"1016";"0";"0";""
Matera;24/3/2020;"3";"0";"6";"0";"64";"16";"19";"33";"0";"1016";"0";"0";""
Matera;25/3/2020;"4";"-2";"8";"5";"99";"10";"12";"22";"0";"1013";"0";"0";"pioggia "
Matera;26/3/2020;"9";"8";"11";"9";"95";"4";"26";"42";"0";"1004";"0";"0";"pioggia "
Matera;27/3/2020;"10";"8";"13";"6";"81";"12";"18";"30";"0";"1008";"0";"0";""
Matera;28/3/2020;"8";"3";"12";"6";"85";"19";"6";"15";"0";"1012";"0";"0";"pioggia "
Matera;29/3/2020;"10";"4";"15";"6";"78";"12";"8";"13";"0";"1012";"0";"0";""
Matera;30/3/2020;"10";"3";"16";"7";"84";"6";"8";"18";"0";"1010";"0";"0";"nebbia "
Matera;31/3/2020;"10";"6";"13";"6";"79";"6";"17";"33";"0";"1013";"0";"0";"nebbia "
