LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Matera;1/4/2021;"13";"7";"19";"5";"63";"22";"11";"22";"0";"1018";"0";"0";""
Matera;2/4/2021;"14";"8";"20";"8";"71";"18";"13";"26";"0";"1014";"0";"0";""
Matera;3/4/2021;"13";"11";"18";"11";"89";"8";"18";"28";"0";"1010";"0";"0";"nebbia "
Matera;4/4/2021;"10";"7";"12";"6";"74";"11";"21";"35";"0";"1011";"0";"0";""
Matera;5/4/2021;"8";"2";"12";"2";"53";"20";"11";"17";"0";"1012";"0";"0";""
Matera;6/4/2021;"10";"3";"16";"3";"61";"19";"16";"28";"0";"1004";"0";"0";""
Matera;7/4/2021;"6";"4";"8";"3";"76";"16";"16";"30";"0";"1008";"0";"0";"pioggia "
Matera;8/4/2021;"6";"2";"9";"3";"53";"18";"21";"31";"0";"1022";"0";"0";"pioggia "
Matera;9/4/2021;"6";"-2";"14";"1";"60";"22";"6";"17";"0";"1026";"0";"0";""
Matera;10/4/2021;"9";"1";"14";"5";"67";"20";"17";"28";"0";"1023";"0";"0";""
Matera;11/4/2021;"10";"6";"15";"9";"93";"14";"28";"41";"0";"1020";"0";"0";""
Matera;12/4/2021;"12";"10";"15";"10";"91";"6";"30";"41";"0";"1019";"0";"0";"pioggia "
Matera;13/4/2021;"13";"8";"17";"9";"77";"14";"20";"31";"0";"1014";"0";"0";"pioggia "
Matera;14/4/2021;"8";"6";"11";"5";"66";"18";"21";"31";"0";"1018";"0";"0";"pioggia "
Matera;15/4/2021;"7";"2";"12";"1";"62";"19";"14";"24";"0";"1018";"0";"0";""
Matera;16/4/2021;"8";"4";"10";"3";"74";"18";"14";"22";"0";"1015";"0";"0";"pioggia "
Matera;17/4/2021;"10";"6";"13";"3";"62";"20";"19";"24";"0";"1010";"0";"0";""
Matera;18/4/2021;"10";"7";"14";"4";"66";"19";"9";"18";"0";"1013";"0";"0";""
Matera;19/4/2021;"8";"5";"11";"6";"86";"7";"10";"21";"0";"1012";"0";"0";""
Matera;20/4/2021;"9";"3";"13";"5";"75";"15";"8";"22";"0";"1015";"0";"0";"pioggia temporale "
Matera;21/4/2021;"10";"2";"16";"4";"72";"19";"10";"22";"0";"1018";"0";"0";"nebbia "
Matera;22/4/2021;"11";"8";"13";"11";"97";"4";"22";"30";"0";"1017";"0";"0";"pioggia nebbia "
Matera;23/4/2021;"12";"10";"13";"11";"96";"5";"12";"17";"0";"1018";"0";"0";"pioggia "
Matera;24/4/2021;"12";"7";"16";"8";"79";"10";"17";"31";"0";"1017";"0";"0";"pioggia "
Matera;25/4/2021;"13";"5";"19";"3";"43";"17";"10";"17";"0";"1016";"0";"0";""
Matera;26/4/2021;"13";"5";"18";"5";"63";"19";"19";"35";"0";"1014";"0";"0";""
Matera;27/4/2021;"13";"12";"15";"12";"90";"7";"30";"42";"0";"1007";"0";"0";""
Matera;28/4/2021;"16";"12";"23";"13";"83";"11";"11";"21";"0";"1008";"0";"0";""
Matera;29/4/2021;"15";"7";"22";"9";"73";"15";"10";"28";"0";"1012";"0";"0";"nebbia "
Matera;30/4/2021;"15";"12";"22";"12";"83";"8";"20";"31";"0";"1012";"0";"0";"nebbia "
