LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Matera;1/2/2021;"9";"5";"14";"7";"84";"14";"12";"17";"0";"999";"0";"0";""
Matera;2/2/2021;"9";"7";"12";"8";"92";"12";"8";"15";"0";"1010";"0";"0";"pioggia nebbia "
Matera;3/2/2021;"9";"3";"14";"8";"92";"11";"13";"24";"0";"1016";"0";"0";"nebbia "
Matera;4/2/2021;"11";"8";"17";"9";"90";"9";"10";"17";"0";"1017";"0";"0";"nebbia "
Matera;5/2/2021;"11";"10";"13";"9";"91";"6";"21";"26";"0";"1017";"0";"0";""
Matera;6/2/2021;"10";"9";"13";"9";"94";"4";"22";"28";"0";"1014";"0";"0";""
Matera;7/2/2021;"12";"11";"14";"11";"95";"4";"30";"46";"0";"1005";"0";"0";"nebbia "
Matera;8/2/2021;"11";"9";"15";"7";"77";"16";"16";"33";"0";"999";"0";"0";"pioggia nebbia "
Matera;9/2/2021;"10";"8";"13";"7";"80";"18";"20";"31";"0";"1006";"0";"0";"pioggia "
Matera;10/2/2021;"12";"8";"15";"7";"72";"19";"29";"42";"0";"1007";"0";"0";"pioggia "
Matera;11/2/2021;"10";"8";"13";"7";"79";"15";"17";"30";"0";"1007";"0";"0";"pioggia "
Matera;12/2/2021;"6";"5";"7";"3";"77";"15";"14";"22";"0";"1019";"0";"0";""
Matera;13/2/2021;"3";"1";"4";"3";"99";"5";"18";"35";"0";"1017";"0";"0";"pioggia neve "
Matera;14/2/2021;"1";"0";"2";"1";"66";"5";"27";"35";"0";"1021";"0";"0";"pioggia neve "
Matera;15/2/2021;"3";"0";"6";"0";"60";"14";"29";"37";"0";"1029";"0";"0";"neve "
Matera;16/2/2021;"4";"0";"8";"0";"56";"21";"13";"22";"0";"1026";"0";"0";""
Matera;17/2/2021;"5";"-3";"10";"3";"74";"19";"7";"18";"0";"1022";"0";"0";""
Matera;18/2/2021;"8";"3";"12";"4";"81";"20";"9";"21";"0";"1022";"0";"0";""
Matera;19/2/2021;"3";"0";"12";"3";"92";"22";"7";"17";"0";"1024";"0";"0";""
Matera;20/2/2021;;;;;;;;;;;;;
Matera;21/2/2021;;;;;;;;;;;;;
Matera;22/2/2021;"8";"0";"15";"6";"87";"9";"9";"18";"0";"1029";"0";"0";"nebbia "
Matera;23/2/2021;"9";"2";"14";"6";"87";"10";"14";"22";"0";"1032";"0";"0";"nebbia "
Matera;24/2/2021;"10";"6";"16";"6";"78";"9";"13";"24";"0";"1031";"0";"0";""
Matera;25/2/2021;"10";"5";"17";"4";"68";"15";"9";"18";"0";"1030";"0";"0";"nebbia "
Matera;26/2/2021;"11";"3";"19";"5";"66";"13";"6";"15";"0";"1026";"0";"0";"nebbia "
Matera;27/2/2021;"11";"3";"18";"5";"71";"16";"11";"26";"0";"1021";"0";"0";""
Matera;28/2/2021;"10";"6";"13";"5";"72";"20";"20";"28";"0";"1024";"0";"0";""
