LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Matera;1/8/2021;"31";"21";"39";"13";"40";"19";"17";"35";"0";"1010";"0";"0";""
Matera;2/8/2021;"30";"26";"35";"17";"45";"20";"15";"22";"0";"1013";"0";"0";""
Matera;3/8/2021;"28";"23";"34";"10";"37";"19";"16";"28";"0";"1015";"0";"0";""
Matera;4/8/2021;"28";"21";"34";"14";"46";"21";"17";"31";"0";"1014";"0";"0";""
Matera;5/8/2021;"28";"23";"34";"14";"48";"19";"17";"26";"0";"1010";"0";"0";""
Matera;6/8/2021;"26";"21";"31";"11";"40";"17";"16";"28";"0";"1008";"0";"0";""
Matera;7/8/2021;"27";"20";"34";"14";"49";"22";"10";"24";"0";"1011";"0";"0";""
Matera;8/8/2021;"28";"20";"34";"18";"59";"18";"20";"35";"0";"1014";"0";"0";""
Matera;9/8/2021;"31";"22";"38";"13";"39";"17";"11";"24";"0";"1017";"0";"0";""
Matera;10/8/2021;"30";"23";"39";"17";"45";"18";"12";"22";"0";"1017";"0";"0";""
Matera;11/8/2021;"27";"23";"31";"15";"50";"17";"20";"33";"0";"1015";"0";"0";"pioggia temporale "
Matera;12/8/2021;"27";"21";"32";"17";"56";"21";"15";"24";"0";"1017";"0";"0";""
Matera;13/8/2021;"28";"21";"34";"14";"47";"21";"13";"24";"0";"1019";"0";"0";""
Matera;14/8/2021;"26";"19";"33";"15";"52";"22";"12";"22";"0";"1019";"0";"0";""
Matera;15/8/2021;"28";"19";"35";"11";"45";"18";"9";"18";"0";"1017";"0";"0";""
Matera;16/8/2021;"27";"20";"36";"14";"50";"19";"15";"31";"0";"1013";"0";"0";""
Matera;17/8/2021;"26";"22";"35";"18";"61";"15";"12";"17";"0";"1010";"0";"0";""
Matera;18/8/2021;"26";"23";"29";"17";"61";"21";"20";"28";"0";"1011";"0";"0";""
Matera;19/8/2021;"25";"21";"30";"14";"53";"21";"16";"26";"0";"1012";"0";"0";""
Matera;20/8/2021;"25";"19";"30";"14";"53";"20";"12";"22";"0";"1014";"0";"0";""
Matera;21/8/2021;"25";"20";"30";"13";"48";"19";"13";"28";"0";"1016";"0";"0";""
Matera;22/8/2021;"27";"20";"31";"11";"39";"19";"13";"24";"0";"1017";"0";"0";""
Matera;23/8/2021;"27";"18";"34";"14";"49";"20";"12";"24";"0";"1014";"0";"0";""
Matera;24/8/2021;"26";"22";"31";"19";"69";"19";"11";"22";"0";"1012";"0";"0";""
Matera;25/8/2021;"23";"21";"28";"19";"80";"16";"12";"21";"0";"1013";"0";"0";"pioggia temporale "
Matera;26/8/2021;"22";"21";"27";"20";"87";"14";"9";"17";"0";"1011";"0";"0";"pioggia temporale "
Matera;27/8/2021;"23";"19";"29";"15";"66";"16";"9";"17";"0";"1010";"0";"0";""
Matera;28/8/2021;"23";"19";"29";"16";"69";"19";"17";"33";"0";"1009";"0";"0";"pioggia temporale "
Matera;29/8/2021;"21";"17";"24";"16";"77";"21";"13";"24";"0";"1010";"0";"0";""
Matera;30/8/2021;"20";"16";"25";"14";"68";"22";"9";"24";"0";"1013";"0";"0";""
Matera;31/8/2021;"22";"16";"29";"12";"59";"19";"7";"21";"0";"1015";"0";"0";""
