LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Matera;1/6/2020;"15";"10";"18";"9";"70";"19";"16";"26";"0";"1014";"0";"0";""
Matera;2/6/2020;"17";"12";"21";"7";"57";"21";"22";"33";"0";"1012";"0";"0";""
Matera;3/6/2020;"18";"11";"24";"7";"54";"21";"13";"28";"0";"1010";"0";"0";""
Matera;4/6/2020;"17";"11";"23";"11";"72";"18";"21";"35";"0";"1009";"0";"0";""
Matera;5/6/2020;"16";"13";"17";"15";"96";"3";"29";"46";"0";"1005";"0";"0";"pioggia "
Matera;6/6/2020;"17";"13";"22";"13";"77";"13";"17";"28";"0";"1005";"0";"0";"pioggia "
Matera;7/6/2020;"20";"14";"25";"12";"67";"19";"14";"28";"0";"1009";"0";"0";""
Matera;8/6/2020;"18";"16";"24";"15";"86";"6";"15";"28";"0";"1009";"0";"0";"pioggia nebbia "
Matera;9/6/2020;"19";"14";"24";"13";"72";"13";"9";"22";"0";"1009";"0";"0";"pioggia temporale "
Matera;10/6/2020;"18";"15";"23";"10";"65";"20";"13";"24";"0";"1011";"0";"0";"pioggia temporale "
Matera;11/6/2020;"17";"10";"23";"9";"63";"20";"15";"28";"0";"1011";"0";"0";"pioggia temporale "
Matera;12/6/2020;"18";"13";"23";"10";"61";"17";"11";"17";"0";"1012";"0";"0";""
Matera;13/6/2020;"20";"12";"27";"10";"61";"19";"8";"22";"0";"1013";"0";"0";""
Matera;14/6/2020;"22";"17";"27";"8";"43";"18";"20";"30";"0";"1011";"0";"0";""
Matera;15/6/2020;"19";"15";"24";"14";"75";"19";"12";"24";"0";"1011";"0";"0";"pioggia temporale "
Matera;16/6/2020;"17";"11";"20";"15";"86";"11";"9";"21";"0";"1011";"0";"0";"pioggia "
Matera;17/6/2020;"18";"14";"23";"15";"84";"15";"8";"15";"0";"1011";"0";"0";"pioggia temporale "
Matera;18/6/2020;"20";"15";"25";"13";"66";"18";"12";"18";"0";"1013";"0";"0";""
Matera;19/6/2020;"20";"13";"26";"10";"57";"20";"7";"24";"0";"1015";"0";"0";"pioggia "
Matera;20/6/2020;"19";"15";"24";"14";"72";"20";"15";"28";"0";"1013";"0";"0";""
Matera;21/6/2020;"19";"15";"22";"11";"63";"19";"23";"37";"0";"1011";"0";"0";""
Matera;22/6/2020;"19";"16";"21";"14";"77";"21";"26";"31";"0";"1012";"0";"0";"pioggia "
Matera;23/6/2020;"21";"18";"24";"13";"61";"19";"25";"37";"0";"1013";"0";"0";""
Matera;24/6/2020;"21";"17";"25";"11";"55";"23";"17";"22";"0";"1017";"0";"0";""
Matera;25/6/2020;"21";"13";"28";"11";"58";"21";"8";"21";"0";"1019";"0";"0";""
Matera;26/6/2020;"23";"15";"30";"13";"59";"18";"8";"18";"0";"1017";"0";"0";""
Matera;27/6/2020;"24";"15";"30";"12";"55";"20";"7";"18";"0";"1016";"0";"0";""
Matera;28/6/2020;"24";"16";"30";"14";"55";"19";"8";"18";"0";"1015";"0";"0";""
Matera;29/6/2020;"25";"17";"32";"15";"58";"18";"8";"18";"0";"1013";"0";"0";""
Matera;30/6/2020;"26";"20";"31";"16";"54";"19";"8";"17";"0";"1012";"0";"0";""
