LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Matera;1/9/2020;"22";"18";"26";"12";"52";"19";"15";"26";"0";"1011";"0";"0";""
Matera;2/9/2020;"22";"17";"27";"16";"72";"20";"9";"21";"0";"1014";"0";"0";""
Matera;3/9/2020;"22";"17";"27";"17";"78";"20";"11";"22";"0";"1018";"0";"0";""
Matera;4/9/2020;"22";"18";"27";"14";"62";"18";"20";"28";"0";"1022";"0";"0";""
Matera;5/9/2020;"22";"16";"28";"13";"58";"17";"12";"21";"0";"1018";"0";"0";""
Matera;6/9/2020;"23";"14";"30";"15";"67";"18";"12";"26";"0";"1014";"0";"0";""
Matera;7/9/2020;"25";"19";"32";"19";"76";"12";"7";"21";"0";"1015";"0";"0";"pioggia temporale nebbia "
Matera;8/9/2020;"24";"21";"29";"19";"77";"16";"17";"24";"0";"1021";"0";"0";""
Matera;9/9/2020;"24";"20";"29";"16";"63";"19";"17";"26";"0";"1022";"0";"0";""
Matera;10/9/2020;"24";"17";"30";"14";"60";"20";"15";"28";"0";"1016";"0";"0";""
Matera;11/9/2020;"24";"19";"29";"18";"70";"20";"15";"24";"0";"1011";"0";"0";""
Matera;12/9/2020;"24";"19";"33";"20";"80";"11";"12";"22";"0";"1015";"0";"0";""
Matera;13/9/2020;"24";"20";"28";"18";"72";"15";"16";"28";"0";"1020";"0";"0";""
Matera;14/9/2020;"24";"20";"29";"17";"64";"19";"18";"28";"0";"1021";"0";"0";""
Matera;15/9/2020;"24";"21";"29";"18";"71";"17";"15";"22";"0";"1019";"0";"0";""
Matera;16/9/2020;"23";"20";"27";"19";"80";"7";"15";"26";"0";"1015";"0";"0";""
Matera;17/9/2020;"23";"21";"27";"17";"69";"7";"19";"33";"0";"1012";"0";"0";"pioggia "
Matera;18/9/2020;"24";"21";"28";"16";"60";"16";"23";"31";"0";"1014";"0";"0";""
Matera;19/9/2020;"23";"20";"27";"18";"76";"20";"16";"24";"0";"1017";"0";"0";""
Matera;20/9/2020;"22";"16";"28";"16";"71";"22";"8";"18";"0";"1016";"0";"0";""
Matera;21/9/2020;"22";"17";"29";"19";"85";"9";"11";"22";"0";"1015";"0";"0";""
Matera;22/9/2020;"23";"19";"27";"18";"80";"12";"14";"30";"0";"1015";"0";"0";"pioggia temporale "
Matera;23/9/2020;"22";"17";"28";"16";"74";"15";"7";"17";"0";"1014";"0";"0";"pioggia temporale "
Matera;24/9/2020;"22";"17";"27";"15";"69";"19";"13";"22";"0";"1013";"0";"0";"pioggia "
Matera;25/9/2020;"22";"17";"27";"16";"74";"18";"24";"44";"0";"1006";"0";"0";"pioggia temporale "
Matera;26/9/2020;"15";"12";"19";"8";"63";"19";"18";"31";"0";"1000";"0";"0";"pioggia "
Matera;27/9/2020;"18";"12";"23";"10";"64";"18";"26";"46";"0";"1006";"0";"0";"pioggia temporale "
Matera;28/9/2020;"17";"15";"22";"12";"73";"18";"20";"31";"0";"1010";"0";"0";"pioggia "
Matera;29/9/2020;"16";"12";"21";"10";"71";"19";"12";"18";"0";"1015";"0";"0";""
Matera;30/9/2020;"16";"11";"22";"9";"67";"18";"7";"17";"0";"1015";"0";"0";""
